"isoform","compare","Final","Freq","isoform_compare","feature_type","fc_mean","log2FC","medianp","uncertainty","classification"
"ENST00000511615.5","M8/D6","non-DEI",2,"ENST00000511615.5 M8/D6","non-DEI",2.18126392761057,1.1229705623953,0.0331262074850387,5.51054081134054,"Low Confidence"
"ENST00000511689.6","D5/D6","non-DEI",3,"ENST00000511689.6 D5/D6","non-DEI",1.26627918228578,0.340417345710668,0.0173623207513959,1.10713012140163,"High Confidence"
"ENST00000511802.5","D5/D6","non-DEI",2,"ENST00000511802.5 D5/D6","non-DEI",0.687866075153149,-0.540206085663218,0.0270486382696751,2.37119350302805,"Medium Confidence"
"ENST00000512369.2","D5/D6","non-DEI",3,"ENST00000512369.2 D5/D6","non-DEI",0.702442142706671,-0.510838414270322,0.00308006173252948,2.97833064612685,"Medium Confidence"
"ENST00000512528.3","D5/D6","non-DEI",2,"ENST00000512528.3 D5/D6","non-DEI",1.22578852894601,0.293615470018669,0.137406445689314,1.1453776330973,"Low Confidence"
"ENST00000512701.7","D5/D6","down-regulate",3,"ENST00000512701.7 D5/D6","down-regulate",0.157052124560544,-2.67389831806037,1.67108941616325e-05,4.74750012880787,"Low Confidence"
"ENST00000512737.6","D5/D6","non-DEI",4,"ENST00000512737.6 D5/D6","non-DEI",1.53395610780289,0.617163516357827,0.000262413053438693,0.657825794873416,"High Confidence"
"ENST00000512805.6","D5/D6","non-DEI",3,"ENST00000512805.6 D5/D6","non-DEI",1.51154921906488,0.59601939838973,1.84954534724288e-06,0.243591037094005,"High Confidence"
"ENST00000512805.6","F7/D6","non-DEI",3,"ENST00000512805.6 F7/D6","non-DEI",1.16373203457991,0.218702539908817,0.0136656881390687,0.623900079861659,"High Confidence"
"ENST00000512913.5","D5/D6","non-DEI",2,"ENST00000512913.5 D5/D6","non-DEI",1.45160132643636,0.536892426756068,0.0455453940862707,3.22975553668629,"Medium Confidence"
"ENST00000512913.5","M8/D6","down-regulate",2,"ENST00000512913.5 M8/D6","down-regulate",0.453715672911289,-1.14023932199511,0.00269252429905368,1.17573956093379,"Low Confidence"
"ENST00000513060.5","D5/D6","non-DEI",3,"ENST00000513060.5 D5/D6","non-DEI",1.37943183043004,0.463889262576025,0.0273821228593764,1.13597979562393,"High Confidence"
"ENST00000513148.1","F7/D6","non-DEI",2,"ENST00000513148.1 F7/D6","non-DEI",0.400316244524418,-1.3254458522432,0.0845754720648922,8.02274383583938,"Low Confidence"
"ENST00000513525.1","M8/D6","non-DEI",2,"ENST00000513525.1 M8/D6","non-DEI",1.53579507471066,0.61895643793829,0.0267193257084169,0.637191721950508,"Low Confidence"
"ENST00000513710.4","D5/D6","non-DEI",3,"ENST00000513710.4 D5/D6","non-DEI",1.46710463463609,0.551137087109406,0.00296444202121151,3.59065306793179,"Low Confidence"
"ENST00000513973.6","M8/D6","non-DEI",3,"ENST00000513973.6 M8/D6","non-DEI",0.737821470663932,-0.438808959821516,0.0255339665155387,1.02518320146836,"High Confidence"
"ENST00000514508.2","M8/D6","non-DEI",2,"ENST00000514508.2 M8/D6","non-DEI",1.68866525507533,0.753988983146795,0.00542191214657958,5.12126245014985,"Low Confidence"
"ENST00000514798.1","D5/D6","non-DEI",2,"ENST00000514798.1 D5/D6","non-DEI",1.78023957680618,0.831312821446478,0.0791522538731997,3.24201859816247,"Medium Confidence"
"ENST00000515393.6","D5/D6","up-regulate",2,"ENST00000515393.6 D5/D6","up-regulate",2.19210312881487,1.12435394697357,0.000922664675143087,10.4769306286046,"Low Confidence"
"ENST00000515393.6","F7/D6","down-regulate",2,"ENST00000515393.6 F7/D6","down-regulate",0.325769377931375,-1.61944128254885,0.00397508895483765,4.34669506630851,"Low Confidence"
"ENST00000515401.1","M8/D6","up-regulate",3,"ENST00000515401.1 M8/D6","up-regulate",2.72181003281665,1.44296419755331,0.00221299303216739,3.3166048935662,"Medium Confidence"
"ENST00000515770.2","D5/D6","non-DEI",3,"ENST00000515770.2 D5/D6","non-DEI",1.79641335999008,0.84420164981936,0.0088625107063959,2.52581001462546,"Medium Confidence"
"ENST00000517309.6","D5/D6","non-DEI",3,"ENST00000517309.6 D5/D6","non-DEI",1.40125585713062,0.486612496332768,0.000362953725985995,0.863521061641384,"High Confidence"
"ENST00000517490.6","M8/D6","non-DEI",3,"ENST00000517490.6 M8/D6","non-DEI",1.32756956667135,0.408649422741373,0.00468055028772027,0.980632584642045,"High Confidence"
"ENST00000517562.3","D5/D6","non-DEI",3,"ENST00000517562.3 D5/D6","non-DEI",1.60536298038619,0.682868892852841,0.016551165016109,0.461520231792263,"High Confidence"
"ENST00000517562.3","F7/D6","up-regulate",4,"ENST00000517562.3 F7/D6","up-regulate",5.23851822054074,2.38903069274144,1.88917254616098e-06,0.769931799069048,"High Confidence"
"ENST00000517654.5","F7/D6","non-DEI",3,"ENST00000517654.5 F7/D6","non-DEI",0.634736262301267,-0.65577432255163,0.0082577755802594,0.155581476436663,"High Confidence"
"ENST00000517654.5","M8/D6","non-DEI",4,"ENST00000517654.5 M8/D6","non-DEI",1.42013536653847,0.50507651692505,0.0385850708826199,2.07757725132284,"Medium Confidence"
"ENST00000517927.1","D5/D6","non-DEI",4,"ENST00000517927.1 D5/D6","non-DEI",0.675166605012101,-0.568965233489208,0.000145635898334159,3.17610432172254,"Medium Confidence"
"ENST00000517956.5","D5/D6","non-DEI",3,"ENST00000517956.5 D5/D6","non-DEI",1.7684003796298,0.821005969583392,0.00251112994823081,3.12766142429449,"Medium Confidence"
"ENST00000517956.5","F7/D6","non-DEI",3,"ENST00000517956.5 F7/D6","non-DEI",0.631333632005098,-0.665858707683268,0.0621495102713267,4.04554163710089,"Low Confidence"
"ENST00000517996.5","D5/D6","non-DEI",2,"ENST00000517996.5 D5/D6","non-DEI",0.498682777104013,-1.00418308787891,0.0259122968621938,2.28694166759008,"Medium Confidence"
"ENST00000518025.5","D5/D6","up-regulate",2,"ENST00000518025.5 D5/D6","up-regulate",2.455237332558,1.29583775812691,0.0306007449943067,0.58550680691885,"Low Confidence"
"ENST00000518171.5","D5/D6","non-DEI",2,"ENST00000518171.5 D5/D6","non-DEI",0.749393844247785,-0.416249582778907,0.0931543395714716,0.795195768196038,"Low Confidence"
"ENST00000518219.5","D5/D6","non-DEI",2,"ENST00000518219.5 D5/D6","non-DEI",1.38256200887976,0.465113830946407,0.0560264075021791,5.55621816761243,"Low Confidence"
"ENST00000518297.6","D5/D6","non-DEI",2,"ENST00000518297.6 D5/D6","non-DEI",1.31590713660588,0.39569542823071,0.0257757511563075,2.24067868020202,"Medium Confidence"
"ENST00000518322.6","D5/D6","non-DEI",2,"ENST00000518322.6 D5/D6","non-DEI",1.39852738202659,0.483737166026205,0.00375992056365092,1.54107865293232,"Low Confidence"
"ENST00000518322.6","F7/D6","non-DEI",2,"ENST00000518322.6 F7/D6","non-DEI",1.5986458251785,0.676850096906269,0.00086512033962241,0.059209077436169,"Low Confidence"
"ENST00000518421.5","D5/D6","non-DEI",2,"ENST00000518421.5 D5/D6","non-DEI",1.45698468695565,0.542929593897755,0.0465870468633739,0.882025050615799,"Low Confidence"
"ENST00000518554.2","D5/D6","non-DEI",2,"ENST00000518554.2 D5/D6","non-DEI",1.32592782327965,0.407001726968329,0.0493786445360365,0.0847154231669796,"Low Confidence"
"ENST00000518721.6","M8/D6","non-DEI",2,"ENST00000518721.6 M8/D6","non-DEI",1.68978908161971,0.754460054592617,0.0550760445677498,5.74305154710693,"Low Confidence"
"ENST00000518738.2","F7/D6","non-DEI",2,"ENST00000518738.2 F7/D6","non-DEI",0.79426356335179,-0.332422931455957,0.0530754665804558,1.24966032587325,"Low Confidence"
"ENST00000518993.2","M8/D6","down-regulate",3,"ENST00000518993.2 M8/D6","down-regulate",0.201604289426921,-2.31646748270751,0.000243631560947691,6.52216204253691,"Low Confidence"
"ENST00000519065.6","D5/D6","non-DEI",2,"ENST00000519065.6 D5/D6","non-DEI",1.31652517555844,0.396412737369311,0.0013280831831041,2.1137724595704,"Medium Confidence"
"ENST00000519110.5","F7/D6","non-DEI",2,"ENST00000519110.5 F7/D6","non-DEI",0.563406616583558,-0.836731427727853,0.0930328469041777,11.1227408122159,"Low Confidence"
"ENST00000519374.6","D5/D6","non-DEI",3,"ENST00000519374.6 D5/D6","non-DEI",1.30887989719345,0.38762396812844,0.0098460879561423,2.23151371506289,"Medium Confidence"
"ENST00000519374.6","F7/D6","non-DEI",3,"ENST00000519374.6 F7/D6","non-DEI",0.722567151490375,-0.471722893567976,0.000172386842666674,4.44843524949406,"Low Confidence"
"ENST00000519412.2","D5/D6","non-DEI",2,"ENST00000519412.2 D5/D6","non-DEI",1.9244534454352,0.944201838396357,0.0603505818497517,1.85003524121955,"Medium Confidence"
"ENST00000519811.6","F7/D6","non-DEI",3,"ENST00000519811.6 F7/D6","non-DEI",1.63361253193672,0.706641045914465,0.00309298060111375,3.13668196833853,"Medium Confidence"
"ENST00000519811.6","M8/D6","non-DEI",2,"ENST00000519811.6 M8/D6","non-DEI",0.61943035038779,-0.69114694768316,0.0935016938659921,1.49353749008395,"Low Confidence"
"ENST00000519882.5","D5/D6","non-DEI",2,"ENST00000519882.5 D5/D6","non-DEI",0.639521912277684,-0.64681706391982,0.0965309068813384,5.10554350400839,"Low Confidence"
"ENST00000519934.5","M8/D6","non-DEI",2,"ENST00000519934.5 M8/D6","non-DEI",0.634831202646715,-0.65615939920008,0.019062214733128,2.89386971196887,"Medium Confidence"
"ENST00000519948.4","M8/D6","non-DEI",3,"ENST00000519948.4 M8/D6","non-DEI",0.885303689102166,-0.188977952127211,0.0553206858292731,9.8145902966447,"Low Confidence"
"ENST00000520142.2","D5/D6","down-regulate",2,"ENST00000520142.2 D5/D6","down-regulate",0.432612171845412,-1.21174893435814,0.0035031270847456,6.32883315002893,"Low Confidence"
"ENST00000520142.2","M8/D6","up-regulate",2,"ENST00000520142.2 M8/D6","up-regulate",1.99129191120354,0.993567380097187,7.18704395474806e-05,1.37980022154931,"Low Confidence"
"ENST00000520220.6","D5/D6","non-DEI",2,"ENST00000520220.6 D5/D6","non-DEI",0.992274326124488,-0.0112674235906101,0.0887833750731584,1.0421943135496,"Low Confidence"
"ENST00000520452.5","M8/D6","up-regulate",3,"ENST00000520452.5 M8/D6","up-regulate",2.82347201793135,1.49745611278449,0.0195597819959863,0.314143694810582,"High Confidence"
"ENST00000520466.5","M8/D6","non-DEI",3,"ENST00000520466.5 M8/D6","non-DEI",1.68690056775376,0.75412922232192,0.0504551661190858,1.29984575064497,"High Confidence"
"ENST00000520486.5","M8/D6","non-DEI",3,"ENST00000520486.5 M8/D6","non-DEI",1.73291517430785,0.780323181614865,0.0548302200829258,9.7026143042484,"Low Confidence"
"ENST00000520539.6","F7/D6","non-DEI",2,"ENST00000520539.6 F7/D6","non-DEI",0.898609441279948,-0.154233927273625,0.290571276229666,0.0268662861842001,"Low Confidence"
"ENST00000520553.5","D5/D6","up-regulate",2,"ENST00000520553.5 D5/D6","up-regulate",2.75073080294786,1.45980414004035,1.8027911384597e-05,0.387272660521659,"Low Confidence"
"ENST00000520553.5","F7/D6","down-regulate",2,"ENST00000520553.5 F7/D6","down-regulate",0.231136655853983,-2.11318250455182,1.25983861155972e-05,0.0819078773896875,"Low Confidence"
"ENST00000520553.5","M8/D6","down-regulate",2,"ENST00000520553.5 M8/D6","down-regulate",0.379753445074931,-1.39687580917673,6.66861636538977e-05,0.3863437639066,"Low Confidence"
"ENST00000520643.5","D5/D6","non-DEI",2,"ENST00000520643.5 D5/D6","non-DEI",1.34697528186488,0.429713619299467,0.0402713712954641,0.36777819003044,"Low Confidence"
"ENST00000520755.5","M8/D6","non-DEI",3,"ENST00000520755.5 M8/D6","non-DEI",0.539738561980783,-0.889829871264933,0.00350702914749139,1.05856420647912,"High Confidence"
"ENST00000520781.6","F7/D6","non-DEI",3,"ENST00000520781.6 F7/D6","non-DEI",1.74900493752468,0.801975352568067,0.0276947724384298,5.50912444640455,"Low Confidence"
"ENST00000520884.5","D5/D6","non-DEI",2,"ENST00000520884.5 D5/D6","non-DEI",0.53839305029976,-0.893836349513866,0.00359356461237249,2.80564346733957,"Medium Confidence"
"ENST00000520884.5","M8/D6","non-DEI",2,"ENST00000520884.5 M8/D6","non-DEI",0.62014518719125,-0.690373517565288,0.064008364366121,3.81646661590594,"Low Confidence"
"ENST00000520931.5","D5/D6","non-DEI",3,"ENST00000520931.5 D5/D6","non-DEI",0.787178226484428,-0.345835189528567,0.084844329261184,2.04806214787164,"Medium Confidence"
"ENST00000520944.6","F7/D6","non-DEI",2,"ENST00000520944.6 F7/D6","non-DEI",1.40238171045179,0.487389190904041,0.000557596071991191,2.60558685156756,"Medium Confidence"
"ENST00000521291.5","D5/D6","non-DEI",2,"ENST00000521291.5 D5/D6","non-DEI",1.19791154354512,0.259991862632668,0.06123364978247,2.7088704671726,"Medium Confidence"
"ENST00000521297.2","D5/D6","non-DEI",2,"ENST00000521297.2 D5/D6","non-DEI",1.34586060243451,0.428191740151933,0.0997305692284895,2.16198743625091,"Medium Confidence"
"ENST00000521346.5","D5/D6","non-DEI",2,"ENST00000521346.5 D5/D6","non-DEI",0.595532796220478,-0.747796117599562,0.029547962430088,0.824028032426647,"Low Confidence"
"ENST00000521346.5","F7/D6","down-regulate",2,"ENST00000521346.5 F7/D6","down-regulate",0.43505119617631,-1.20079499522616,0.00449202118405894,0.849724764843618,"Low Confidence"
"ENST00000521381.6","D5/D6","non-DEI",2,"ENST00000521381.6 D5/D6","non-DEI",0.692124880426226,-0.536553936770676,0.0584480507404291,8.83926486147683,"Low Confidence"
"ENST00000521381.6","M8/D6","non-DEI",2,"ENST00000521381.6 M8/D6","non-DEI",0.657685226820511,-0.604553993026521,0.0312768182479878,0.566651501147846,"Low Confidence"
"ENST00000521389.6","F7/D6","up-regulate",2,"ENST00000521389.6 F7/D6","up-regulate",4.37414709328776,2.12457408423221,9.44538743983934e-05,7.8225503705665,"Low Confidence"
"ENST00000521389.6","M8/D6","up-regulate",2,"ENST00000521389.6 M8/D6","up-regulate",5.36958068008711,2.4227988382241,1.69206824029769e-05,5.27578549589694,"Low Confidence"
"ENST00000521400.6","D5/D6","down-regulate",2,"ENST00000521400.6 D5/D6","down-regulate",0.207310316497931,-2.27041543297315,6.54208220337897e-05,1.96735281464162,"Medium Confidence"
"ENST00000521429.5","D5/D6","down-regulate",2,"ENST00000521429.5 D5/D6","down-regulate",0.385391131806223,-1.37561777004423,0.00276033273264274,0.42532630312747,"Low Confidence"
"ENST00000521578.6","D5/D6","non-DEI",2,"ENST00000521578.6 D5/D6","non-DEI",0.682810437143187,-0.556315187860129,0.0684515030732462,9.00419801807294,"Low Confidence"
"ENST00000521578.6","M8/D6","non-DEI",2,"ENST00000521578.6 M8/D6","non-DEI",1.39316489240468,0.47470737523851,0.118553146049961,7.11275033014624,"Low Confidence"
"ENST00000521591.6","D5/D6","non-DEI",3,"ENST00000521591.6 D5/D6","non-DEI",0.778948327371656,-0.360643842837493,0.0190430030292127,1.30432253038588,"High Confidence"
"ENST00000521604.7","F7/D6","non-DEI",3,"ENST00000521604.7 F7/D6","non-DEI",0.880845007418089,-0.183132508342833,0.0768229413289013,0.80088315366859,"High Confidence"
"ENST00000521604.7","M8/D6","non-DEI",2,"ENST00000521604.7 M8/D6","non-DEI",0.948631325121683,-0.0760848990550768,0.421182415708654,0.244525965560167,"Low Confidence"
"ENST00000521672.6","D5/D6","non-DEI",3,"ENST00000521672.6 D5/D6","non-DEI",1.70657580580051,0.771083904778088,0.0173752409234823,0.378253112008302,"High Confidence"
"ENST00000521672.6","M8/D6","non-DEI",3,"ENST00000521672.6 M8/D6","non-DEI",1.33757378597882,0.418485227980762,0.0489944879104889,2.77948554205402,"Medium Confidence"
"ENST00000521699.5","M8/D6","non-DEI",3,"ENST00000521699.5 M8/D6","non-DEI",1.5762815702149,0.65282289848977,0.00814531987130907,5.01012107262152,"Low Confidence"
"ENST00000521861.6","D5/D6","non-DEI",3,"ENST00000521861.6 D5/D6","non-DEI",1.28549780674199,0.359350623193942,0.00364354845163556,4.60647318059751,"Low Confidence"
"ENST00000521861.6","F7/D6","non-DEI",3,"ENST00000521861.6 F7/D6","non-DEI",1.33006999667975,0.402181179745846,0.00288154442790835,8.22771292404392,"Low Confidence"
"ENST00000521988.6","D5/D6","down-regulate",2,"ENST00000521988.6 D5/D6","down-regulate",0.273214169456157,-1.87191252071846,0.0111134740758057,0.481622249239956,"Low Confidence"
"ENST00000521988.6","F7/D6","up-regulate",3,"ENST00000521988.6 F7/D6","up-regulate",2.65249177468598,1.40352867948453,0.00248745196181289,5.05127032985624,"Low Confidence"
"ENST00000522209.1","D5/D6","non-DEI",3,"ENST00000522209.1 D5/D6","non-DEI",0.729626056676107,-0.455656467648036,0.00959571368099888,2.47388725994845,"Medium Confidence"
"ENST00000522212.6","F7/D6","up-regulate",2,"ENST00000522212.6 F7/D6","up-regulate",2.5842030516266,1.36971881155149,0.00548961983859665,0.0928220779630688,"Low Confidence"
"ENST00000522275.6","D5/D6","non-DEI",2,"ENST00000522275.6 D5/D6","non-DEI",1.01939900683647,0.0249527042820965,0.0634208744354159,6.1865604516169,"Low Confidence"
"ENST00000522445.6","D5/D6","non-DEI",2,"ENST00000522445.6 D5/D6","non-DEI",0.7431745174949,-0.428648966396781,0.0721450567660923,2.41808760851732,"Medium Confidence"
"ENST00000522563.5","M8/D6","non-DEI",2,"ENST00000522563.5 M8/D6","non-DEI",1.55940719963335,0.640046608726341,0.0400620373394883,3.62990944061237,"Low Confidence"
"ENST00000522587.6","F7/D6","non-DEI",2,"ENST00000522587.6 F7/D6","non-DEI",1.49006454215631,0.57436535586226,0.248260263243193,3.73957086094328,"Low Confidence"
"ENST00000522596.6","D5/D6","up-regulate",2,"ENST00000522596.6 D5/D6","up-regulate",2.80983606604688,1.4898064157269,0.0108787271032511,3.06856227618944,"Medium Confidence"
"ENST00000522652.6","D5/D6","non-DEI",2,"ENST00000522652.6 D5/D6","non-DEI",0.616585437456007,-0.703362907601006,0.270461181833441,8.89929339943348,"Low Confidence"
"ENST00000522652.6","M8/D6","down-regulate",2,"ENST00000522652.6 M8/D6","down-regulate",0.364368426212327,-1.45711080141733,0.018820579014154,2.83661244764485,"Medium Confidence"
"ENST00000522817.3","D5/D6","non-DEI",2,"ENST00000522817.3 D5/D6","non-DEI",0.850998769867717,-0.232882595867255,0.216320403388591,1.24348562779503,"Low Confidence"
"ENST00000522817.3","F7/D6","non-DEI",2,"ENST00000522817.3 F7/D6","non-DEI",0.831283450739107,-0.266614698140224,0.0384788409775211,0.612856067416875,"Low Confidence"
"ENST00000522963.6","M8/D6","up-regulate",2,"ENST00000522963.6 M8/D6","up-regulate",2.91234381471611,1.538504319865,0.0139647064411307,7.12990518891794,"Low Confidence"
"ENST00000522965.1","D5/D6","non-DEI",4,"ENST00000522965.1 D5/D6","non-DEI",0.641540254363155,-0.641623016659562,0.0284533879331884,2.38734402719918,"Medium Confidence"
"ENST00000522965.1","F7/D6","non-DEI",2,"ENST00000522965.1 F7/D6","non-DEI",1.32249000871013,0.403227288545291,0.0196964411532023,0.639863612466799,"Low Confidence"
"ENST00000522965.1","M8/D6","non-DEI",3,"ENST00000522965.1 M8/D6","non-DEI",0.725915390529264,-0.462483079092967,0.0892841095069141,1.57788444255367,"High Confidence"
"ENST00000523111.7","F7/D6","non-DEI",2,"ENST00000523111.7 F7/D6","non-DEI",0.880466628392083,-0.183662619660078,0.119978105354492,0.198719722358896,"Low Confidence"
"ENST00000523116.5","M8/D6","down-regulate",2,"ENST00000523116.5 M8/D6","down-regulate",0.458597096061552,-1.1247122001558,0.0160523792464738,0.39622361974641,"Low Confidence"
"ENST00000523338.5","D5/D6","non-DEI",4,"ENST00000523338.5 D5/D6","non-DEI",0.605137454414258,-0.725194363345239,0.0129633692701931,1.56664632503828,"High Confidence"
"ENST00000523338.5","M8/D6","non-DEI",4,"ENST00000523338.5 M8/D6","non-DEI",0.728339918569908,-0.458066873190843,0.065591950067104,1.86842511841981,"Medium Confidence"
"ENST00000523444.2","D5/D6","non-DEI",2,"ENST00000523444.2 D5/D6","non-DEI",0.68318157541809,-0.550953537010544,0.0186488986582405,4.2343387242678,"Low Confidence"
"ENST00000523444.2","M8/D6","non-DEI",2,"ENST00000523444.2 M8/D6","non-DEI",0.728171766813293,-0.457655296010783,0.0347975976418287,0.288544277420912,"Low Confidence"
"ENST00000523714.5","F7/D6","non-DEI",2,"ENST00000523714.5 F7/D6","non-DEI",1.53992060636272,0.621955117205085,0.0127140586640345,3.53280375046595,"Low Confidence"
"ENST00000523836.6","D5/D6","non-DEI",2,"ENST00000523836.6 D5/D6","non-DEI",0.678867547193938,-0.5592879467838,0.0227445142197597,2.60579069862061,"Medium Confidence"
"ENST00000523903.5","D5/D6","non-DEI",2,"ENST00000523903.5 D5/D6","non-DEI",1.43373225103568,0.519638664849927,0.0372416401246247,1.37786445241221,"Low Confidence"
"ENST00000523916.5","F7/D6","non-DEI",3,"ENST00000523916.5 F7/D6","non-DEI",0.691325164352163,-0.532696014129646,0.0110936794123477,0.960805423834537,"High Confidence"
"ENST00000523916.5","M8/D6","non-DEI",3,"ENST00000523916.5 M8/D6","non-DEI",0.79449894704301,-0.331903011332164,0.146968008378543,0.374285445631864,"High Confidence"
"ENST00000523965.5","F7/D6","non-DEI",3,"ENST00000523965.5 F7/D6","non-DEI",1.71128620928397,0.774775596143825,0.059506766162055,1.45984739670358,"High Confidence"
"ENST00000523965.5","M8/D6","non-DEI",3,"ENST00000523965.5 M8/D6","non-DEI",1.75434664275533,0.809478977048224,0.0410460096034604,3.16408821611731,"Medium Confidence"
"ENST00000524104.5","F7/D6","non-DEI",2,"ENST00000524104.5 F7/D6","non-DEI",1.7663085735961,0.820573493994907,0.16482168283768,1.50731842707643,"Low Confidence"
"ENST00000524189.6","M8/D6","non-DEI",3,"ENST00000524189.6 M8/D6","non-DEI",0.693275726797095,-0.529811254027106,0.0231512579634216,3.03939228846394,"Medium Confidence"
"ENST00000524463.6","D5/D6","non-DEI",2,"ENST00000524463.6 D5/D6","non-DEI",1.4048798846924,0.490442203259175,0.000679981256996764,0.252086579774782,"Low Confidence"
"ENST00000524463.6","F7/D6","up-regulate",2,"ENST00000524463.6 F7/D6","up-regulate",2.42546010945444,1.27757985602658,1.16981266257586e-06,3.06641787277895,"Medium Confidence"
"ENST00000524463.6","M8/D6","non-DEI",2,"ENST00000524463.6 M8/D6","non-DEI",0.598331288493123,-0.742700276029334,0.000833373641649126,4.87545537254304,"Low Confidence"
"ENST00000524896.5","D5/D6","non-DEI",2,"ENST00000524896.5 D5/D6","non-DEI",1.74103648053259,0.799932117116643,8.83808273176315e-05,0.445480195809704,"Low Confidence"
"ENST00000524896.5","M8/D6","non-DEI",2,"ENST00000524896.5 M8/D6","non-DEI",0.756621406062269,-0.402553986716042,0.0273401764494553,1.65449350983678,"Low Confidence"
"ENST00000524958.6","F7/D6","non-DEI",3,"ENST00000524958.6 F7/D6","non-DEI",0.77524256367054,-0.367923056925457,0.0329845614376695,2.09620307681186,"Medium Confidence"
"ENST00000524981.9","M8/D6","non-DEI",2,"ENST00000524981.9 M8/D6","non-DEI",0.726000415202189,-0.463426350621887,0.0362619717527691,4.50985699263307,"Low Confidence"
"ENST00000525099.1","D5/D6","non-DEI",2,"ENST00000525099.1 D5/D6","non-DEI",1.79063989755725,0.839322561110563,0.0590248520108879,3.99583734822107,"Low Confidence"
"ENST00000525402.5","M8/D6","non-DEI",2,"ENST00000525402.5 M8/D6","non-DEI",0.624381215393391,-0.680777808458088,0.0200742876283805,4.20537902134522,"Low Confidence"
"ENST00000525428.6","D5/D6","non-DEI",2,"ENST00000525428.6 D5/D6","non-DEI",1.24173125054415,0.312273243723671,0.00577807581927233,1.0512294438438,"Low Confidence"
"ENST00000525445.6","F7/D6","non-DEI",3,"ENST00000525445.6 F7/D6","non-DEI",0.859759311820426,-0.218056189020573,0.0188655688766197,0.651130782769534,"High Confidence"
"ENST00000525445.6","M8/D6","non-DEI",3,"ENST00000525445.6 M8/D6","non-DEI",1.26747417267907,0.341786286182124,0.0310952051017238,1.0895819273861,"High Confidence"
"ENST00000525556.1","F7/D6","non-DEI",3,"ENST00000525556.1 F7/D6","non-DEI",0.674911003014795,-0.567637924260811,0.0388970582499297,1.68603449233138,"High Confidence"
"ENST00000525556.1","M8/D6","down-regulate",3,"ENST00000525556.1 M8/D6","down-regulate",0.361629750742527,-1.46798622881633,0.0017581434789283,1.9892465636113,"Medium Confidence"
"ENST00000525634.6","D5/D6","non-DEI",2,"ENST00000525634.6 D5/D6","non-DEI",1.21629177677241,0.282487891711564,0.0025074971655761,0.142624082913584,"Low Confidence"
"ENST00000525634.6","F7/D6","non-DEI",2,"ENST00000525634.6 F7/D6","non-DEI",1.08945699365582,0.123587741852403,0.0752717200591179,0.546005782946877,"Low Confidence"
"ENST00000525815.6","F7/D6","non-DEI",4,"ENST00000525815.6 F7/D6","non-DEI",0.769691837575797,-0.379073382697095,0.0291643028308558,2.5695541063431,"Medium Confidence"
"ENST00000525815.6","M8/D6","non-DEI",3,"ENST00000525815.6 M8/D6","non-DEI",0.824413559235579,-0.279231318830571,0.0591782699119241,2.14264028143384,"Medium Confidence"
"ENST00000525828.1","F7/D6","non-DEI",2,"ENST00000525828.1 F7/D6","non-DEI",1.20708644694982,0.270362096820833,0.110600513938421,4.02040266683092,"Low Confidence"
"ENST00000526049.6","D5/D6","non-DEI",4,"ENST00000526049.6 D5/D6","non-DEI",0.749697947156866,-0.416000323648,0.00305241059521888,1.32570040518075,"High Confidence"
"ENST00000526049.6","F7/D6","non-DEI",3,"ENST00000526049.6 F7/D6","non-DEI",0.733911422573693,-0.44632509656527,0.00252277082235185,0.143018663583199,"High Confidence"
"ENST00000526049.6","M8/D6","non-DEI",4,"ENST00000526049.6 M8/D6","non-DEI",0.560627725621202,-0.835071485900466,0.000100618258373297,0.931148351222321,"High Confidence"
"ENST00000526421.6","D5/D6","down-regulate",3,"ENST00000526421.6 D5/D6","down-regulate",0.405394271138206,-1.30700064860661,0.000257798100949366,5.52788573872993,"Low Confidence"
"ENST00000526464.6","M8/D6","up-regulate",2,"ENST00000526464.6 M8/D6","up-regulate",3.08638369983733,1.62523952115956,0.000371439772718381,3.06486317810682,"Medium Confidence"
"ENST00000526623.2","M8/D6","non-DEI",2,"ENST00000526623.2 M8/D6","non-DEI",1.87255331549551,0.903122787934807,0.0518057941884536,5.10723186251886,"Low Confidence"
"ENST00000526627.2","D5/D6","down-regulate",4,"ENST00000526627.2 D5/D6","down-regulate",0.209359887065826,-2.25667317827872,4.44814966528938e-06,1.85123398696075,"Medium Confidence"
"ENST00000526627.2","F7/D6","non-DEI",4,"ENST00000526627.2 F7/D6","non-DEI",1.50778421066929,0.592234982308878,0.00392765953584437,0.947497020638344,"High Confidence"
"ENST00000526683.6","D5/D6","non-DEI",2,"ENST00000526683.6 D5/D6","non-DEI",1.17164782591078,0.22837409587078,0.525478041978057,1.51183618997845,"Low Confidence"
"ENST00000526683.6","M8/D6","non-DEI",2,"ENST00000526683.6 M8/D6","non-DEI",0.80917440399385,-0.305563182263909,0.0625191821361322,1.09040632333269,"Low Confidence"
"ENST00000526691.5","F7/D6","non-DEI",3,"ENST00000526691.5 F7/D6","non-DEI",0.674504732172749,-0.572135713100391,0.00917283552614387,5.31246415875942,"Low Confidence"
"ENST00000526769.3","D5/D6","non-DEI",2,"ENST00000526769.3 D5/D6","non-DEI",1.30495338904196,0.383369208306681,0.067247818441546,2.9524464540665,"Medium Confidence"
