"isoform","compare","Freq","fc","log2FC","uncertainty","isoform_compare","medianp","gene_id","gene_name","gene_type","transcript_name","transcript_type","transcript_length","exon_count","junction_count","classification"
"ENST00000592937.1","F7/D6",3,1.4071159975715,0.491808565523823,2.5592109531739,"ENST00000592937.1 F7/D6",0.0492027790931588,"ENSG00000099860.9","GADD45B","protein_coding","GADD45B-206","retained_intron",2007,2,1,"Medium Confidence"
"ENST00000593157.5","D5/D6",2,1.526746919171,0.602801018477443,10.2775075720068,"ENST00000593157.5 D5/D6",0.0688348173537382,"ENSG00000104907.13","TRMT1","protein_coding","TRMT1-222","retained_intron",2127,16,15,"Low Confidence"
"ENST00000593256.6","D5/D6",3,0.790864716340631,-0.338565076077354,0.686913318276218,"ENST00000593256.6 D5/D6",0.0658950966710273,"ENSG00000105518.14","TMEM205","protein_coding","TMEM205-216","protein_coding",792,4,3,"High Confidence"
"ENST00000593256.6","M8/D6",3,0.777637428062061,-0.362871857951219,0.536568020677942,"ENST00000593256.6 M8/D6",0.0120504069863519,"ENSG00000105518.14","TMEM205","protein_coding","TMEM205-216","protein_coding",792,4,3,"High Confidence"
"ENST00000593284.5","D5/D6",2,0.546463472644421,-0.875834058309731,7.46498947859896,"ENST00000593284.5 D5/D6",0.0281244953543393,"ENSG00000268061.6","NAPA-AS1","lncRNA","NAPA-AS1-201","lncRNA",1753,3,2,"Low Confidence"
"ENST00000593404.5","D5/D6",3,0.738613890474136,-0.437184653446562,0.731117599121775,"ENST00000593404.5 D5/D6",0.0136989924419538,"ENSG00000214046.9","SMIM7","protein_coding","SMIM7-210","nonsense_mediated_decay",1065,6,5,"High Confidence"
"ENST00000593404.5","F7/D6",3,0.686666254545284,-0.543255125208951,2.56627880058186,"ENST00000593404.5 F7/D6",0.0177379041471325,"ENSG00000214046.9","SMIM7","protein_coding","SMIM7-210","nonsense_mediated_decay",1065,6,5,"Medium Confidence"
"ENST00000593404.5","M8/D6",3,0.626524438604605,-0.675531245367161,2.61964891357053,"ENST00000593404.5 M8/D6",0.00239071265934504,"ENSG00000214046.9","SMIM7","protein_coding","SMIM7-210","nonsense_mediated_decay",1065,6,5,"Medium Confidence"
"ENST00000593427.1","F7/D6",2,0.803136443408784,-0.316399772511524,1.27233090258866,"ENST00000593427.1 F7/D6",0.062455080448715,"ENSG00000268205.1","ENSG00000268205","lncRNA","ENST00000593427","lncRNA",4258,1,0,"Low Confidence"
"ENST00000594051.6","D5/D6",2,0.827964601343125,-0.27254760883465,1.61686135244443,"ENST00000594051.6 D5/D6",0.103545584301071,"ENSG00000119574.13","ZBTB45","protein_coding","ZBTB45-202","protein_coding",2129,3,2,"Low Confidence"
"ENST00000594092.5","M8/D6",3,1.94163705953526,0.956428637403851,2.42201627345547,"ENST00000594092.5 M8/D6",0.00976142471337626,"ENSG00000105053.11","VRK3","protein_coding","VRK3-207","protein_coding",1831,13,12,"Medium Confidence"
"ENST00000594239.6","D5/D6",3,0.770559580150121,-0.377923331883503,3.63628041508601,"ENST00000594239.6 D5/D6",0.0042022480339212,"ENSG00000269335.7","IKBKG","protein_coding","IKBKG-206","protein_coding",1973,10,9,"Medium Confidence"
"ENST00000594390.5","M8/D6",2,1.80048489507565,0.847336910989296,3.81128829547091,"ENST00000594390.5 M8/D6",0.0646596674820134,"ENSG00000196268.12","ZNF493","protein_coding","ZNF493-204","protein_coding",1536,4,3,"Low Confidence"
"ENST00000594605.6","D5/D6",3,1.43825866589855,0.524233457959369,0.789109726464044,"ENST00000594605.6 D5/D6",0.0524934994667658,"ENSG00000178078.12","STAP2","protein_coding","STAP2-201","protein_coding",1376,13,12,"High Confidence"
"ENST00000594605.6","M8/D6",3,0.577132512386896,-0.793347717791154,1.49829518199791,"ENST00000594605.6 M8/D6",0.00743529850912298,"ENSG00000178078.12","STAP2","protein_coding","STAP2-201","protein_coding",1376,13,12,"High Confidence"
"ENST00000594991.5","D5/D6",3,0.663644526079528,-0.594499705964457,4.5388969945922,"ENST00000594991.5 D5/D6",0.00309374430366835,"ENSG00000105281.12","SLC1A5","protein_coding","SLC1A5-205","protein_coding",2031,7,6,"Low Confidence"
"ENST00000594991.5","M8/D6",3,0.734459464167253,-0.445924750386178,2.18138021550536,"ENST00000594991.5 M8/D6",0.00233771553581338,"ENSG00000105281.12","SLC1A5","protein_coding","SLC1A5-205","protein_coding",2031,7,6,"Medium Confidence"
"ENST00000595090.6","D5/D6",3,1.17694974568153,0.235052326634242,0.0522371728812741,"ENST00000595090.6 D5/D6",0.0337222686889892,"ENSG00000183207.14","RUVBL2","protein_coding","RUVBL2-206","protein_coding",1545,15,14,"High Confidence"
"ENST00000595139.2","M8/D6",2,0.267616065826442,-1.90473091300355,6.40737236676796,"ENST00000595139.2 M8/D6",0.00121172417191134,"ENSG00000132002.9","DNAJB1","protein_coding","DNAJB1-204","protein_coding",2534,2,1,"Low Confidence"
"ENST00000595883.6","D5/D6",3,0.521440072542012,-0.943525967377983,5.23319477206498,"ENST00000595883.6 D5/D6",1.55970323440714e-05,"ENSG00000269404.7","SPIB","protein_coding","SPIB-205","protein_coding",3792,6,5,"Low Confidence"
"ENST00000595883.6","F7/D6",2,0.879913275319897,-0.184660505748352,1.13997858417777,"ENST00000595883.6 F7/D6",0.0237465274988051,"ENSG00000269404.7","SPIB","protein_coding","SPIB-205","protein_coding",3792,6,5,"Low Confidence"
"ENST00000596251.6","D5/D6",2,0.612788689096109,-0.706578208220329,0.742612217054448,"ENST00000596251.6 D5/D6",0.00421777294350614,"ENSG00000160570.14","DEDD2","protein_coding","DEDD2-205","protein_coding",1905,5,4,"Low Confidence"
"ENST00000596287.6","D5/D6",2,1.65306355997427,0.724020578840971,3.94168081876714,"ENST00000596287.6 D5/D6",0.0786368726871877,"ENSG00000167747.17","C19orf48","transcribed_unitary_pseudogene","C19orf48-203","processed_transcript",1364,4,3,"Low Confidence"
"ENST00000596300.1","D5/D6",2,0.768108611185589,-0.380647109446551,0.637734564825812,"ENST00000596300.1 D5/D6",0.00449172087721763,"ENSG00000167748.11","KLK1","protein_coding","KLK1-204","retained_intron",912,3,2,"Low Confidence"
"ENST00000596300.1","F7/D6",2,0.812585949345169,-0.29940871090731,0.119769483366751,"ENST00000596300.1 F7/D6",0.0121048822580389,"ENSG00000167748.11","KLK1","protein_coding","KLK1-204","retained_intron",912,3,2,"Low Confidence"
"ENST00000596300.1","M8/D6",2,2.30869889464874,1.20707953675743,0.0823607205325628,"ENST00000596300.1 M8/D6",4.96165139553129e-07,"ENSG00000167748.11","KLK1","protein_coding","KLK1-204","retained_intron",912,3,2,"Low Confidence"
"ENST00000596492.5","M8/D6",2,1.81082017371861,0.851236422310129,8.64145886834681,"ENST00000596492.5 M8/D6",0.0329607923981759,"ENSG00000012124.17","CD22","protein_coding","CD22-214","retained_intron",1061,3,2,"Low Confidence"
"ENST00000596580.2","F7/D6",2,4.55980130941415,2.18864834295017,2.11457763002097,"ENST00000596580.2 F7/D6",6.97675283717392e-05,"ENSG00000152767.17","FARP1","protein_coding","FARP1-219","protein_coding",13532,13,12,"Medium Confidence"
"ENST00000596604.5","D5/D6",2,1.4760695376697,0.557224620223862,7.91744629675105,"ENST00000596604.5 D5/D6",0.025123039848766,"ENSG00000204514.11","ZNF814","protein_coding","ZNF814-208","protein_coding",528,3,2,"Low Confidence"
"ENST00000596604.5","F7/D6",2,0.541519290257143,-0.885298803478192,2.30525280780638,"ENST00000596604.5 F7/D6",0.0119085728980883,"ENSG00000204514.11","ZNF814","protein_coding","ZNF814-208","protein_coding",528,3,2,"Medium Confidence"
"ENST00000597199.1","D5/D6",3,0.506509769225846,-0.981357771854146,0.370000481092196,"ENST00000597199.1 D5/D6",0.00439170967851869,"ENSG00000270164.3","LINC01480","lncRNA","LINC01480-204","lncRNA",1718,1,0,"High Confidence"
"ENST00000597199.1","M8/D6",3,1.68882978798329,0.755049668520321,2.5930743814214,"ENST00000597199.1 M8/D6",0.000725957406137616,"ENSG00000270164.3","LINC01480","lncRNA","LINC01480-204","lncRNA",1718,1,0,"Medium Confidence"
"ENST00000597229.2","F7/D6",3,1.47464363905195,0.560264500434219,0.839658361290218,"ENST00000597229.2 F7/D6",0.0245283363531996,"ENSG00000198816.7","ZNF358","protein_coding","ZNF358-202","protein_coding",1968,2,1,"High Confidence"
"ENST00000597229.2","M8/D6",2,0.527389035628733,-0.923391382318771,2.14142878184956,"ENST00000597229.2 M8/D6",0.0356713863565156,"ENSG00000198816.7","ZNF358","protein_coding","ZNF358-202","protein_coding",1968,2,1,"Medium Confidence"
"ENST00000597346.1","D5/D6",2,0.680317701773482,-0.559034088119012,6.77089368122362,"ENST00000597346.1 D5/D6",0.0754786968793912,"ENSG00000269821.1","KCNQ1OT1","lncRNA","KCNQ1OT1-201","lncRNA",91667,1,0,"Low Confidence"
"ENST00000597346.1","F7/D6",2,1.52629992018383,0.608292913186014,4.91624480835146,"ENST00000597346.1 F7/D6",0.0385714545498173,"ENSG00000269821.1","KCNQ1OT1","lncRNA","KCNQ1OT1-201","lncRNA",91667,1,0,"Low Confidence"
"ENST00000597371.1","D5/D6",3,1.30365385454085,0.382520554343964,0.527883276241439,"ENST00000597371.1 D5/D6",0.0544225004780104,"ENSG00000006015.18","REX1BD","protein_coding","REX1BD-205","retained_intron",1081,4,3,"High Confidence"
"ENST00000597493.7","D5/D6",3,1.62942119853014,0.700604566076062,5.05346496953183,"ENST00000597493.7 D5/D6",0.0521092959094168,"ENSG00000167747.17","C19orf48","transcribed_unitary_pseudogene","C19orf48-206","processed_transcript",1575,5,4,"Low Confidence"
"ENST00000597493.7","M8/D6",3,1.71703891409635,0.760198288445399,11.1717042203133,"ENST00000597493.7 M8/D6",0.00108158428890235,"ENSG00000167747.17","C19orf48","transcribed_unitary_pseudogene","C19orf48-206","processed_transcript",1575,5,4,"Low Confidence"
"ENST00000597584.5","D5/D6",4,0.380380403193899,-1.39930323291409,4.81249662816422,"ENST00000597584.5 D5/D6",0.00598734249238267,"ENSG00000104976.13","SNAPC2","protein_coding","SNAPC2-206","protein_coding",1413,5,4,"Low Confidence"
"ENST00000597705.7","D5/D6",3,2.38188839175511,1.25202065034996,0.768245183003902,"ENST00000597705.7 D5/D6",0.000263954108655366,"ENSG00000167747.17","C19orf48","transcribed_unitary_pseudogene","C19orf48-207","processed_transcript",1411,3,2,"High Confidence"
"ENST00000597705.7","M8/D6",3,1.93644160359809,0.953389274438184,0.360468683091745,"ENST00000597705.7 M8/D6",0.00439151322683743,"ENSG00000167747.17","C19orf48","transcribed_unitary_pseudogene","C19orf48-207","processed_transcript",1411,3,2,"High Confidence"
"ENST00000597761.7","M8/D6",2,2.28719234170813,1.19219931719871,4.3692243460208,"ENST00000597761.7 M8/D6",0.0679200244433964,"ENSG00000183850.14","ZNF730","protein_coding","ZNF730-202","protein_coding",2326,4,3,"Low Confidence"
"ENST00000597850.2","F7/D6",3,0.522237888724507,-0.941485929565938,5.37388431511427,"ENST00000597850.2 F7/D6",0.0233886221584609,"ENSG00000171649.12","ZIK1","protein_coding","ZIK1-204","protein_coding",4291,4,3,"Low Confidence"
"ENST00000597852.5","M8/D6",2,1.34459842208935,0.424238008032054,6.37476059422661,"ENST00000597852.5 M8/D6",0.0852624700078311,"ENSG00000104894.12","CD37","protein_coding","CD37-212","retained_intron",3172,6,5,"Low Confidence"
"ENST00000597921.6","F7/D6",3,0.887190409758589,-0.172889694124679,1.19720821474808,"ENST00000597921.6 F7/D6",0.0496213335271463,"ENSG00000104921.15","FCER2","protein_coding","FCER2-205","protein_coding",1585,11,10,"High Confidence"
"ENST00000597937.5","F7/D6",2,0.720834069048855,-0.472560267506737,2.03698705961105,"ENST00000597937.5 F7/D6",0.0378809743812719,"ENSG00000127527.14","EPS15L1","protein_coding","EPS15L1-212","protein_coding",3486,16,15,"Medium Confidence"
"ENST00000598088.5","D5/D6",2,0.633394716761134,-0.6631235549882,7.709564645968,"ENST00000598088.5 D5/D6",0.075218914440658,"ENSG00000063176.16","SPHK2","protein_coding","SPHK2-206","protein_coding",2866,7,6,"Low Confidence"
"ENST00000598418.6","D5/D6",2,0.730855730752328,-0.454665373722451,5.67138864955749,"ENST00000598418.6 D5/D6",0.0196087918960202,"ENSG00000161677.12","JOSD2","protein_coding","JOSD2-204","protein_coding",834,5,4,"Low Confidence"
"ENST00000598418.6","M8/D6",2,0.720628064815333,-0.473149980679749,2.57033442106846,"ENST00000598418.6 M8/D6",0.090125778564989,"ENSG00000161677.12","JOSD2","protein_coding","JOSD2-204","protein_coding",834,5,4,"Medium Confidence"
"ENST00000598441.6","D5/D6",2,1.23883790712656,0.30847788568096,2.65731851668321,"ENST00000598441.6 D5/D6",0.0165487102857103,"ENSG00000104852.15","SNRNP70","protein_coding","SNRNP70-206","protein_coding",1671,10,9,"Medium Confidence"
"ENST00000598463.5","D5/D6",2,2.69444729934018,1.41780769604847,12.9404761934916,"ENST00000598463.5 D5/D6",0.0126990615618247,"ENSG00000167747.17","C19orf48","transcribed_unitary_pseudogene","C19orf48-208","processed_transcript",1844,5,4,"Low Confidence"
"ENST00000598742.6","D5/D6",4,1.09295651809473,0.127505470456127,1.83907799017396,"ENST00000598742.6 D5/D6",0.0290224320354498,"ENSG00000105372.8","RPS19","protein_coding","RPS19-206","protein_coding",2021,6,5,"Medium Confidence"
"ENST00000598808.5","F7/D6",2,0.610126165412366,-0.713017822240073,1.65384287071046,"ENST00000598808.5 F7/D6",0.0223630451360241,"ENSG00000126456.16","IRF3","protein_coding","IRF3-221","protein_coding",1468,8,7,"Low Confidence"
"ENST00000598808.5","M8/D6",2,0.537770072982186,-0.898213957727303,6.73073860864419,"ENST00000598808.5 M8/D6",0.00370174838373324,"ENSG00000126456.16","IRF3","protein_coding","IRF3-221","protein_coding",1468,8,7,"Low Confidence"
"ENST00000598846.1","M8/D6",2,1.71097872004641,0.774156106226975,3.03717792369565,"ENST00000598846.1 M8/D6",0.0513457561902095,"ENSG00000268575.1","ENSG00000268575","lncRNA","ENST00000598846","lncRNA",5079,20,19,"Medium Confidence"
"ENST00000599157.5","F7/D6",2,1.65470171849166,0.716514050597686,11.7666455131848,"ENST00000599157.5 F7/D6",0.0708609032277687,"ENSG00000087076.9","HSD17B14","protein_coding","HSD17B14-204","protein_coding",991,8,7,"Low Confidence"
"ENST00000599157.5","M8/D6",3,2.05637094320331,1.01605614110035,12.8729593475883,"ENST00000599157.5 M8/D6",0.0111397659013028,"ENSG00000087076.9","HSD17B14","protein_coding","HSD17B14-204","protein_coding",991,8,7,"Low Confidence"
"ENST00000599180.3","F7/D6",2,2.41206208086048,1.2693901035891,3.4856167524464,"ENST00000599180.3 F7/D6",0.0107504582086623,"ENSG00000126262.5","FFAR2","protein_coding","FFAR2-202","protein_coding",2177,2,1,"Medium Confidence"
"ENST00000599218.6","M8/D6",2,1.3637387665306,0.447553602293306,0.435964923387071,"ENST00000599218.6 M8/D6",0.045821655420183,"ENSG00000012211.13","PRICKLE3","protein_coding","PRICKLE3-206","protein_coding",2795,9,8,"Low Confidence"
"ENST00000599310.5","D5/D6",2,0.694551716867709,-0.527023117070036,4.03799225342192,"ENST00000599310.5 D5/D6",0.0571807975324855,"ENSG00000214046.9","SMIM7","protein_coding","SMIM7-217","nonsense_mediated_decay",1123,6,5,"Low Confidence"
"ENST00000599310.5","F7/D6",2,0.671570606185065,-0.574776847947035,2.31843811525223,"ENST00000599310.5 F7/D6",0.0125709121091155,"ENSG00000214046.9","SMIM7","protein_coding","SMIM7-217","nonsense_mediated_decay",1123,6,5,"Medium Confidence"
"ENST00000599310.5","M8/D6",2,0.585371802109945,-0.776355809387438,7.23036581190395,"ENST00000599310.5 M8/D6",0.0124945949714314,"ENSG00000214046.9","SMIM7","protein_coding","SMIM7-217","nonsense_mediated_decay",1123,6,5,"Low Confidence"
"ENST00000599612.3","D5/D6",2,0.894625670169329,-0.160681714607657,0.723642798986493,"ENST00000599612.3 D5/D6",0.189298620530304,"ENSG00000254858.10","MPV17L2","protein_coding","MPV17L2-204","protein_coding",1578,5,4,"Low Confidence"
"ENST00000599672.6","D5/D6",3,1.38473944988309,0.468859088131378,2.27753145423347,"ENST00000599672.6 D5/D6",0.00386235701471615,"ENSG00000126749.17","EMG1","protein_coding","EMG1-202","protein_coding",4873,6,5,"Medium Confidence"
"ENST00000599699.2","F7/D6",2,1.36951758523589,0.452849354208587,3.36741880687581,"ENST00000599699.2 F7/D6",0.10037745544076,"ENSG00000130511.16","SSBP4","protein_coding","SSBP4-206","protein_coding",793,3,2,"Medium Confidence"
"ENST00000599921.6","D5/D6",2,0.749257203139616,-0.422946274542949,9.45616131543619,"ENST00000599921.6 D5/D6",0.043039678324811,"ENSG00000105499.14","PLA2G4C","protein_coding","PLA2G4C-222","protein_coding",2486,17,16,"Low Confidence"
"ENST00000599921.6","F7/D6",3,3.32870814488459,1.72068426597239,9.79575835656645,"ENST00000599921.6 F7/D6",5.3598080989173e-05,"ENSG00000105499.14","PLA2G4C","protein_coding","PLA2G4C-222","protein_coding",2486,17,16,"Low Confidence"
"ENST00000599921.6","M8/D6",2,0.341932049212472,-1.55247004383155,7.66592189532327,"ENST00000599921.6 M8/D6",0.00104851423504705,"ENSG00000105499.14","PLA2G4C","protein_coding","PLA2G4C-222","protein_coding",2486,17,16,"Low Confidence"
"ENST00000600321.5","F7/D6",2,0.658753414573523,-0.602534376253472,2.18609811290074,"ENST00000600321.5 F7/D6",0.0799555033559683,"ENSG00000221923.9","ZNF880","protein_coding","ZNF880-206","protein_coding",953,4,3,"Medium Confidence"
"ENST00000600321.5","M8/D6",2,2.51753882122979,1.33173615228897,1.96249707406956,"ENST00000600321.5 M8/D6",0.000548247088618971,"ENSG00000221923.9","ZNF880","protein_coding","ZNF880-206","protein_coding",953,4,3,"Medium Confidence"
"ENST00000600406.2","D5/D6",2,0.617321358075854,-0.695908608924298,0.175453890335175,"ENST00000600406.2 D5/D6",0.0235732007501344,"ENSG00000087074.9","PPP1R15A","protein_coding","PPP1R15A-202","protein_coding",3252,2,1,"Low Confidence"
"ENST00000600449.8","M8/D6",3,2.2044549781318,1.13318062235533,7.0066897542048,"ENST00000600449.8 M8/D6",0.0173621889141083,"ENSG00000269556.9","TMEM185A","protein_coding","TMEM185A-207","protein_coding",2720,7,6,"Low Confidence"
"ENST00000600467.6","F7/D6",3,1.24784513143076,0.318478533364527,2.56798381009191,"ENST00000600467.6 F7/D6",0.151123564108162,"ENSG00000105372.8","RPS19","protein_coding","RPS19-207","protein_coding",668,6,5,"Medium Confidence"
"ENST00000600723.1","D5/D6",2,0.65400788740801,-0.612622738729937,0.192704610924478,"ENST00000600723.1 D5/D6",0.0301236247585238,"ENSG00000269220.1","LINC00528","lncRNA","LINC00528-201","lncRNA",2160,1,0,"Low Confidence"
"ENST00000601048.6","D5/D6",4,0.532859146548282,-0.908331509977434,0.85126136450268,"ENST00000601048.6 D5/D6",0.00208477293666199,"ENSG00000178980.16","SELENOW","protein_coding","SELENOW-211","protein_coding",758,6,5,"High Confidence"
"ENST00000601065.5","D5/D6",2,0.747306445468276,-0.420248493128415,0.531316702807368,"ENST00000601065.5 D5/D6",0.101406716012598,"ENSG00000104852.15","SNRNP70","protein_coding","SNRNP70-209","nonsense_mediated_decay",1757,11,10,"Low Confidence"
"ENST00000601116.5","D5/D6",2,1.42172448013496,0.507631611103396,0.377819490651602,"ENST00000601116.5 D5/D6",0.00243035200528671,"ENSG00000268027.5","ENSG00000268027","lncRNA","ENST00000601116","lncRNA",601,2,1,"Low Confidence"
"ENST00000601220.5","D5/D6",3,0.7500029056388,-0.415377908450665,1.54083722667788,"ENST00000601220.5 D5/D6",0.00596656310660422,"ENSG00000130724.10","CHMP2A","protein_coding","CHMP2A-208","protein_coding",885,6,5,"High Confidence"
"ENST00000601390.1","D5/D6",2,1.47366581594595,0.55938988696832,0.520110092113732,"ENST00000601390.1 D5/D6",0.053272508393423,"ENSG00000105193.9","RPS16","protein_coding","RPS16-206","retained_intron",2389,4,3,"Low Confidence"
"ENST00000601390.1","F7/D6",2,1.60341435860304,0.67922076783467,5.16447065314984,"ENST00000601390.1 F7/D6",0.0345828512124169,"ENSG00000105193.9","RPS16","protein_coding","RPS16-206","retained_intron",2389,4,3,"Low Confidence"
"ENST00000601440.6","D5/D6",2,1.65681434996054,0.724860378510741,7.00815852689354,"ENST00000601440.6 D5/D6",0.076768887950624,"ENSG00000188171.17","ZNF626","protein_coding","ZNF626-203","protein_coding",6063,4,3,"Low Confidence"
"ENST00000601521.5","F7/D6",2,0.494177046593872,-1.02162398924697,8.07918017163145,"ENST00000601521.5 F7/D6",0.00141216528585604,"ENSG00000083845.9","RPS5","protein_coding","RPS5-209","protein_coding",1203,7,6,"Low Confidence"
"ENST00000602252.5","D5/D6",3,1.22280256394378,0.288738535539643,3.18941691201971,"ENST00000602252.5 D5/D6",0.0193931782763982,"ENSG00000142534.7","RPS11","protein_coding","RPS11-209","retained_intron",751,4,3,"Medium Confidence"
"ENST00000602300.5","D5/D6",2,1.30158268157074,0.380266304941384,0.0953109884900243,"ENST00000602300.5 D5/D6",0.00343946974674416,"ENSG00000152795.18","HNRNPDL","protein_coding","HNRNPDL-206","protein_coding",1291,8,7,"Low Confidence"
"ENST00000602300.5","M8/D6",2,0.780377609270879,-0.35786748441611,1.24474769059478,"ENST00000602300.5 M8/D6",0.00806684204639346,"ENSG00000152795.18","HNRNPDL","protein_coding","HNRNPDL-206","protein_coding",1291,8,7,"Low Confidence"
"ENST00000602318.6","M8/D6",2,1.02917286240669,0.0405630936665531,3.57443969711311,"ENST00000602318.6 M8/D6",0.391364102803739,"ENSG00000134248.14","LAMTOR5","protein_coding","LAMTOR5-206","protein_coding",620,4,3,"Medium Confidence"
"ENST00000602367.2","F7/D6",3,1.41368258518898,0.497663197331697,3.56599677351176,"ENST00000602367.2 F7/D6",0.140942393689168,"ENSG00000291006.1","ENSG00000291006","lncRNA","ENST00000602367","lncRNA",3757,2,1,"Medium Confidence"
"ENST00000602367.2","M8/D6",3,0.460380387390203,-1.11948251996847,1.63324464200097,"ENST00000602367.2 M8/D6",0.00641786827764664,"ENSG00000291006.1","ENSG00000291006","lncRNA","ENST00000602367","lncRNA",3757,2,1,"High Confidence"
"ENST00000602389.1","D5/D6",2,1.32946747880966,0.410822304746999,0.602455095978076,"ENST00000602389.1 D5/D6",0.138497641979461,"ENSG00000148484.18","RSU1","protein_coding","RSU1-205","protein_coding",3639,8,7,"Low Confidence"
"ENST00000602389.1","M8/D6",2,1.45071590961136,0.536476918402261,1.99830954780087,"ENST00000602389.1 M8/D6",0.0252587037709858,"ENSG00000148484.18","RSU1","protein_coding","RSU1-205","protein_coding",3639,8,7,"Medium Confidence"
"ENST00000602402.6","D5/D6",3,0.763784972959322,-0.388766838292858,0.1914177994054,"ENST00000602402.6 D5/D6",0.00621633538941198,"ENSG00000102580.15","DNAJC3","protein_coding","DNAJC3-202","protein_coding",5590,12,11,"High Confidence"
"ENST00000602402.6","M8/D6",4,0.694945962166433,-0.525270700296716,1.06770348874766,"ENST00000602402.6 M8/D6",0.0105603735431377,"ENSG00000102580.15","DNAJC3","protein_coding","DNAJC3-202","protein_coding",5590,12,11,"High Confidence"
"ENST00000602429.1","F7/D6",2,1.67636081288875,0.745115899863288,1.733512515149,"ENST00000602429.1 F7/D6",0.0101980778963586,"ENSG00000251661.3","ENSG00000251661","lncRNA","ENST00000602429","lncRNA",1151,2,1,"Low Confidence"
"ENST00000602429.1","M8/D6",3,0.473775518338959,-1.10553498865422,13.8810636035736,"ENST00000602429.1 M8/D6",0.0442655005787429,"ENSG00000251661.3","ENSG00000251661","lncRNA","ENST00000602429","lncRNA",1151,2,1,"Low Confidence"
"ENST00000602458.1","M8/D6",2,1.9683191068768,0.976369670440211,2.87011951361356,"ENST00000602458.1 M8/D6",0.0863402687915131,"ENSG00000269973.1","ENSG00000269973","lncRNA","ENST00000602458","lncRNA",3231,1,0,"Medium Confidence"
"ENST00000602540.5","M8/D6",2,1.73307550061628,0.771499548522165,17.2673505941691,"ENST00000602540.5 M8/D6",0.0609436683050886,"ENSG00000139289.15","PHLDA1","protein_coding","PHLDA1-202","protein_coding",5741,2,1,"Low Confidence"
"ENST00000602585.2","F7/D6",2,0.5088870718152,-0.975486957748763,3.53975064426052,"ENST00000602585.2 F7/D6",0.0110228303145292,"ENSG00000270127.2","ENSG00000270127","lncRNA","ENST00000602585","lncRNA",2389,1,0,"Medium Confidence"
"ENST00000602637.1","D5/D6",3,0.500587729177859,-1.00026679545755,3.70568529078864,"ENST00000602637.1 D5/D6",0.00265580610252555,"ENSG00000180573.10","H2AC6","protein_coding","H2AC6-203","protein_coding",1462,2,1,"Low Confidence"
"ENST00000602637.1","F7/D6",2,0.654676472428099,-0.611837343755406,3.09515621815521,"ENST00000602637.1 F7/D6",0.0376684537311942,"ENSG00000180573.10","H2AC6","protein_coding","H2AC6-203","protein_coding",1462,2,1,"Medium Confidence"
"ENST00000602676.6","D5/D6",2,0.904792615960699,-0.144458458703661,1.27633496308303,"ENST00000602676.6 D5/D6",0.00155673319456525,"ENSG00000104904.12","OAZ1","protein_coding","OAZ1-211","protein_coding",1148,6,5,"Low Confidence"
"ENST00000602676.6","M8/D6",2,0.933246249009017,-0.100690779465715,3.75991838848853,"ENST00000602676.6 M8/D6",0.0464654633978002,"ENSG00000104904.12","OAZ1","protein_coding","OAZ1-211","protein_coding",1148,6,5,"Low Confidence"
"ENST00000602775.5","D5/D6",3,0.611149525346914,-0.71294073555126,4.22754030424731,"ENST00000602775.5 D5/D6",0.00219397422123976,"ENSG00000213523.12","SRA1","protein_coding","SRA1-205","retained_intron",1466,4,3,"Low Confidence"
"ENST00000602795.6","M8/D6",2,1.63378590101421,0.702440808521192,8.93207293788801,"ENST00000602795.6 M8/D6",0.00953510439498274,"ENSG00000101158.15","NELFCD","protein_coding","NELFCD-213","protein_coding",2303,15,14,"Low Confidence"
"ENST00000602845.2","D5/D6",3,1.4174464231599,0.50166882935217,3.38909148320347,"ENST00000602845.2 D5/D6",0.00211446194731239,"ENSG00000270170.2","NCBP2AS2","protein_coding","NCBP2AS2-201","protein_coding",870,1,0,"Medium Confidence"
"ENST00000603156.2","D5/D6",3,0.271626561870691,-1.88313173065436,4.46584088672832,"ENST00000603156.2 D5/D6",0.00368163336140632,"ENSG00000271133.7","ITGB8-AS1","lncRNA","ITGB8-AS1-201","lncRNA",924,4,3,"Low Confidence"
"ENST00000603385.2","D5/D6",2,1.3152571801112,0.394287516946126,3.82727865916527,"ENST00000603385.2 D5/D6",0.0379528155494477,"ENSG00000232593.8","KANTR","protein_coding","KANTR-202","protein_coding_CDS_not_defined",4343,4,3,"Low Confidence"
"ENST00000603548.6","D5/D6",2,0.732661817938149,-0.455540679661546,9.65794995969956,"ENST00000603548.6 D5/D6",0.0991527362575975,"ENSG00000109670.17","FBXW7","protein_coding","FBXW7-204","protein_coding",5653,12,11,"Low Confidence"
"ENST00000603798.6","D5/D6",2,1.82529579724946,0.868097665968822,0.672375750608966,"ENST00000603798.6 D5/D6",0.0158547034555349,"ENSG00000170545.17","SMAGP","protein_coding","SMAGP-203","protein_coding",1875,4,3,"Low Confidence"
"ENST00000603798.6","M8/D6",2,2.43785704945583,1.28176714166268,7.29248800175726,"ENST00000603798.6 M8/D6",0.00255574967463108,"ENSG00000170545.17","SMAGP","protein_coding","SMAGP-203","protein_coding",1875,4,3,"Low Confidence"
"ENST00000603928.3","M8/D6",3,1.69927520473525,0.759950256395337,5.77662342957209,"ENST00000603928.3 M8/D6",0.0177183313783418,"ENSG00000235106.10","BRD3OS","protein_coding","BRD3OS-205","protein_coding",5682,3,2,"Low Confidence"
